,IWM.Open,IWM.High,IWM.Low,IWM.Close,IWM.Volume,IWM.hasGaps
10/31/2019 9:28,154.56,154.58,154.47,154.51,395,0
10/31/2019 9:29,154.52,154.57,154.48,154.56,285,0
10/31/2019 9:30,154.56,154.58,154.43,154.46,621,0
10/31/2019 9:31,154.46,154.5,154.42,154.43,786,0
10/31/2019 9:32,154.42,154.45,154.3,154.31,420,0
10/31/2019 9:33,154.32,154.37,154.24,154.26,466,0
10/31/2019 9:34,154.27,154.4,154.25,154.39,285,0
10/31/2019 9:35,154.36,154.5,154.32,154.49,380,0
10/31/2019 9:36,154.49,154.59,154.48,154.51,550,0
10/31/2019 9:37,154.5,154.57,154.5,154.54,271,0
10/31/2019 9:38,154.56,154.6,154.53,154.59,247,0
10/31/2019 9:39,154.58,154.59,154.52,154.55,406,0
10/31/2019 9:40,154.54,154.54,154.44,154.45,689,0
10/31/2019 9:41,154.44,154.55,154.41,154.55,295,0
10/31/2019 9:42,154.57,154.57,154.43,154.47,213,0
10/31/2019 9:43,154.47,154.53,154.46,154.51,323,0
10/31/2019 9:44,154.52,154.56,154.51,154.55,324,0
10/31/2019 9:45,154.57,154.58,154.52,154.56,322,0
10/31/2019 9:46,154.57,154.58,154.53,154.53,371,0
10/31/2019 9:47,154.53,154.56,154.48,154.48,348,0
10/31/2019 9:48,154.48,154.59,154.48,154.58,232,0
10/31/2019 9:49,154.58,154.62,154.58,154.62,182,0
10/31/2019 9:50,154.64,154.65,154.57,154.63,397,0
10/31/2019 9:51,154.62,154.65,154.59,154.62,492,0
10/31/2019 9:52,154.63,154.72,154.62,154.66,840,0
10/31/2019 9:53,154.67,154.76,154.67,154.73,180,0
10/31/2019 9:54,154.74,154.82,154.73,154.81,224,0
10/31/2019 9:55,154.8,154.81,154.71,154.71,150,0
10/31/2019 9:56,154.72,154.8,154.7,154.8,112,0
10/31/2019 9:57,154.82,154.97,154.81,154.96,275,0
10/31/2019 9:58,154.96,155.02,154.95,154.96,272,0
10/31/2019 9:59,154.98,155.04,154.96,155.03,203,0
10/31/2019 10:00,155.04,155.07,155,155,148,0
10/31/2019 10:01,155,155.04,154.98,155.01,145,0
10/31/2019 10:02,155.02,155.02,154.97,155,208,0
10/31/2019 10:03,155,155.02,154.98,154.99,317,0
10/31/2019 10:04,155,155,154.94,154.96,134,0
10/31/2019 10:05,154.96,155.1,154.96,155.06,337,0
10/31/2019 10:06,155.06,155.15,155.05,155.14,528,0
10/31/2019 10:07,155.14,155.17,155.11,155.14,441,0
10/31/2019 10:08,155.15,155.16,155.12,155.13,209,0
10/31/2019 10:09,155.12,155.17,155.1,155.1,268,0
10/31/2019 10:10,155.1,155.16,155.01,155.02,506,0
10/31/2019 10:11,155.02,155.02,154.97,155,309,0
10/31/2019 10:12,155.01,155.02,154.95,154.96,186,0
10/31/2019 10:13,154.95,154.95,154.83,154.86,364,0
10/31/2019 10:14,154.87,154.9,154.84,154.89,317,0
10/31/2019 10:15,154.9,154.98,154.9,154.94,142,0
10/31/2019 10:16,154.93,154.95,154.88,154.89,145,0
10/31/2019 10:17,154.88,154.91,154.85,154.88,130,0
10/31/2019 10:18,154.88,154.88,154.83,154.84,267,0
10/31/2019 10:19,154.83,154.84,154.77,154.78,352,0
10/31/2019 10:20,154.79,154.81,154.75,154.79,264,0
10/31/2019 10:21,154.79,154.85,154.77,154.83,261,0
10/31/2019 10:22,154.83,154.84,154.79,154.82,98,0
10/31/2019 10:23,154.81,154.89,154.81,154.87,231,0
10/31/2019 10:24,154.88,154.92,154.88,154.92,154,0
10/31/2019 10:25,154.93,154.97,154.9,154.9,130,0
10/31/2019 10:26,154.9,154.9,154.75,154.78,236,0
10/31/2019 10:27,154.78,154.8,154.67,154.72,355,0
10/31/2019 10:28,154.73,154.79,154.73,154.78,101,0
10/31/2019 10:29,154.81,154.84,154.79,154.84,127,0
10/31/2019 10:30,154.81,154.92,154.79,154.91,171,0
10/31/2019 10:31,154.91,154.96,154.89,154.9,107,0
10/31/2019 10:32,154.9,154.91,154.87,154.9,108,0
10/31/2019 10:33,154.89,154.91,154.85,154.89,291,0
10/31/2019 10:34,154.89,154.92,154.82,154.82,99,0
10/31/2019 10:35,154.81,154.81,154.76,154.79,332,0
10/31/2019 10:36,154.8,154.83,154.75,154.75,142,0
10/31/2019 10:37,154.76,154.79,154.74,154.78,366,0
10/31/2019 10:38,154.78,154.88,154.74,154.88,163,0
10/31/2019 10:39,154.9,154.92,154.85,154.91,677,0
10/31/2019 10:40,154.92,154.97,154.88,154.95,337,0
10/31/2019 10:41,154.96,155.01,154.93,155.01,410,0
10/31/2019 10:42,155.01,155.08,155,155.08,313,0
10/31/2019 10:43,155.08,155.14,155.07,155.07,391,0
10/31/2019 10:44,155.07,155.07,154.98,154.98,171,0
10/31/2019 10:45,154.99,155,154.88,155,302,0
10/31/2019 10:46,155,155.06,154.99,155.02,95,0
10/31/2019 10:47,155.01,155.09,155.01,155.09,38,0
10/31/2019 10:48,155.09,155.12,155.02,155.02,491,0
10/31/2019 10:49,155.03,155.08,155.02,155.07,305,0
10/31/2019 10:50,155.06,155.17,155.06,155.17,162,0
10/31/2019 10:51,155.18,155.22,155.12,155.13,342,0
10/31/2019 10:52,155.13,155.21,155.11,155.19,301,0
10/31/2019 10:53,155.18,155.21,155.1,155.12,71,0
10/31/2019 10:54,155.12,155.21,155.1,155.2,64,0
10/31/2019 10:55,155.2,155.21,155.15,155.18,26,0
10/31/2019 10:56,155.15,155.2,155.1,155.19,61,0
10/31/2019 10:57,155.2,155.2,155.12,155.12,218,0
10/31/2019 10:58,155.11,155.15,155.07,155.07,134,0
10/31/2019 10:59,155.08,155.08,155.03,155.04,111,0
10/31/2019 11:00,155.02,155.12,154.95,154.95,239,0
10/31/2019 11:01,154.94,154.96,154.86,154.87,102,0
10/31/2019 11:02,154.87,154.9,154.84,154.9,115,0
10/31/2019 11:03,154.91,154.96,154.84,154.84,129,0
10/31/2019 11:04,154.85,154.87,154.74,154.74,358,0
10/31/2019 11:05,154.74,154.79,154.69,154.72,286,0
10/31/2019 11:06,154.71,154.77,154.71,154.75,116,0
10/31/2019 11:07,154.75,154.78,154.74,154.76,178,0
10/31/2019 11:08,154.75,154.76,154.72,154.74,270,0
10/31/2019 11:09,154.73,154.74,154.7,154.74,136,0
10/31/2019 11:10,154.72,154.74,154.7,154.73,25,0
10/31/2019 11:11,154.72,154.75,154.69,154.69,41,0
10/31/2019 11:12,154.69,154.71,154.63,154.69,149,0
10/31/2019 11:13,154.69,154.78,154.69,154.77,93,0
10/31/2019 11:14,154.75,154.82,154.75,154.82,128,0
10/31/2019 11:15,154.81,154.81,154.7,154.72,144,0
10/31/2019 11:16,154.71,154.71,154.67,154.69,127,0
10/31/2019 11:17,154.7,154.71,154.65,154.66,133,0
10/31/2019 11:18,154.64,154.65,154.59,154.61,125,0
10/31/2019 11:19,154.61,154.62,154.57,154.57,78,0
10/31/2019 11:20,154.57,154.61,154.55,154.58,176,0
10/31/2019 11:21,154.57,154.6,154.56,154.59,147,0
10/31/2019 11:22,154.6,154.63,154.56,154.61,109,0
10/31/2019 11:23,154.6,154.61,154.56,154.56,101,0
10/31/2019 11:24,154.54,154.55,154.48,154.52,202,0
10/31/2019 11:25,154.51,154.62,154.5,154.56,119,0
10/31/2019 11:26,154.56,154.63,154.56,154.62,69,0
10/31/2019 11:27,154.62,154.63,154.55,154.56,295,0
10/31/2019 11:28,154.58,154.63,154.57,154.57,70,0
10/31/2019 11:29,154.57,154.6,154.54,154.55,61,0
10/31/2019 11:30,154.54,154.59,154.52,154.53,84,0
10/31/2019 11:31,154.53,154.59,154.51,154.55,73,0
10/31/2019 11:32,154.56,154.58,154.42,154.42,208,0
10/31/2019 11:33,154.41,154.55,154.41,154.55,114,0
10/31/2019 11:34,154.55,154.55,154.4,154.42,69,0
10/31/2019 11:35,154.42,154.52,154.41,154.47,180,0
10/31/2019 11:36,154.46,154.5,154.45,154.48,45,0
10/31/2019 11:37,154.49,154.53,154.47,154.48,59,0
10/31/2019 11:38,154.47,154.48,154.39,154.44,201,0
10/31/2019 11:39,154.46,154.48,154.44,154.44,92,0
10/31/2019 11:40,154.43,154.44,154.37,154.39,792,0
10/31/2019 11:41,154.39,154.44,154.32,154.39,369,0
10/31/2019 11:42,154.4,154.4,154.32,154.32,134,0
10/31/2019 11:43,154.34,154.35,154.3,154.33,141,0
10/31/2019 11:44,154.32,154.41,154.32,154.39,172,0
10/31/2019 11:45,154.4,154.44,154.3,154.31,673,0
10/31/2019 11:46,154.31,154.37,154.29,154.33,150,0
10/31/2019 11:47,154.33,154.35,154.32,154.33,87,0
10/31/2019 11:48,154.35,154.4,154.34,154.4,102,0
10/31/2019 11:49,154.38,154.4,154.37,154.37,27,0
10/31/2019 11:50,154.37,154.41,154.35,154.38,68,0
10/31/2019 11:51,154.37,154.4,154.37,154.39,100,0
10/31/2019 11:52,154.4,154.48,154.4,154.46,132,0
10/31/2019 11:53,154.48,154.48,154.43,154.46,97,0
10/31/2019 11:54,154.46,154.49,154.45,154.47,133,0
10/31/2019 11:55,154.46,154.52,154.45,154.46,183,0
10/31/2019 11:56,154.45,154.51,154.45,154.51,146,0
10/31/2019 11:57,154.51,154.54,154.49,154.53,79,0
10/31/2019 11:58,154.52,154.53,154.49,154.51,38,0
10/31/2019 11:59,154.51,154.51,154.47,154.49,24,0
10/31/2019 12:00,154.47,154.48,154.41,154.45,63,0
10/31/2019 12:01,154.45,154.47,154.43,154.46,45,0
10/31/2019 12:02,154.46,154.53,154.46,154.53,163,0
10/31/2019 12:03,154.53,154.57,154.53,154.55,85,0
10/31/2019 12:04,154.54,154.55,154.47,154.5,86,0
10/31/2019 12:05,154.5,154.54,154.49,154.5,124,0
10/31/2019 12:06,154.51,154.56,154.49,154.55,50,0
10/31/2019 12:07,154.57,154.62,154.57,154.6,152,0
10/31/2019 12:08,154.6,154.62,154.59,154.6,94,0
10/31/2019 12:09,154.6,154.61,154.58,154.6,87,0
10/31/2019 12:10,154.6,154.63,154.56,154.6,287,0
10/31/2019 12:11,154.61,154.63,154.6,154.6,54,0
10/31/2019 12:12,154.59,154.59,154.55,154.55,121,0
10/31/2019 12:13,154.55,154.57,154.44,154.55,450,0
10/31/2019 12:14,154.54,154.61,154.53,154.6,87,0
10/31/2019 12:15,154.61,154.61,154.57,154.59,250,0
10/31/2019 12:16,154.58,154.58,154.51,154.51,71,0
10/31/2019 12:17,154.52,154.58,154.52,154.58,128,0
10/31/2019 12:18,154.58,154.61,154.58,154.59,114,0
10/31/2019 12:19,154.58,154.59,154.57,154.58,68,0
10/31/2019 12:20,154.59,154.62,154.56,154.62,217,0
10/31/2019 12:21,154.6,154.63,154.59,154.63,89,0
10/31/2019 12:22,154.63,154.63,154.6,154.61,199,0
10/31/2019 12:23,154.61,154.62,154.57,154.6,232,0
10/31/2019 12:24,154.61,154.61,154.57,154.58,78,0
10/31/2019 12:25,154.57,154.57,154.55,154.57,55,0
10/31/2019 12:26,154.58,154.59,154.56,154.58,130,0
10/31/2019 12:27,154.58,154.58,154.52,154.52,192,0
10/31/2019 12:28,154.53,154.57,154.52,154.56,247,0
10/31/2019 12:29,154.56,154.59,154.56,154.58,278,0
10/31/2019 12:30,154.58,154.62,154.54,154.59,100,0
10/31/2019 12:31,154.59,154.61,154.56,154.57,242,0
10/31/2019 12:32,154.59,154.66,154.59,154.66,72,0
10/31/2019 12:33,154.66,154.68,154.65,154.66,95,0
10/31/2019 12:34,154.66,154.71,154.65,154.7,82,0
10/31/2019 12:35,154.7,154.71,154.65,154.7,179,0
10/31/2019 12:36,154.69,154.73,154.69,154.73,69,0
10/31/2019 12:37,154.71,154.71,154.66,154.67,104,0
10/31/2019 12:38,154.68,154.68,154.64,154.66,159,0
10/31/2019 12:39,154.66,154.66,154.59,154.59,43,0
10/31/2019 12:40,154.6,154.6,154.56,154.58,54,0
10/31/2019 12:41,154.58,154.61,154.57,154.59,71,0
10/31/2019 12:42,154.58,154.59,154.55,154.56,192,0
10/31/2019 12:43,154.56,154.57,154.53,154.53,53,0
10/31/2019 12:44,154.53,154.57,154.52,154.53,48,0
10/31/2019 12:45,154.53,154.54,154.48,154.48,196,0
10/31/2019 12:46,154.49,154.57,154.47,154.56,172,0
10/31/2019 12:47,154.56,154.59,154.55,154.56,57,0
10/31/2019 12:48,154.56,154.57,154.53,154.54,49,0
10/31/2019 12:49,154.53,154.58,154.52,154.52,190,0
10/31/2019 12:50,154.53,154.54,154.49,154.49,552,0
10/31/2019 12:51,154.48,154.53,154.47,154.53,212,0
10/31/2019 12:52,154.53,154.55,154.51,154.53,92,0
10/31/2019 12:53,154.52,154.61,154.52,154.59,1675,0
10/31/2019 12:54,154.58,154.61,154.57,154.59,109,0
10/31/2019 12:55,154.6,154.62,154.6,154.6,122,0
10/31/2019 12:56,154.6,154.64,154.58,154.64,123,0
10/31/2019 12:57,154.64,154.66,154.63,154.65,94,0
10/31/2019 12:58,154.65,154.66,154.61,154.62,81,0
10/31/2019 12:59,154.61,154.62,154.57,154.57,85,0
10/31/2019 13:00,154.57,154.57,154.52,154.54,133,0
10/31/2019 13:01,154.54,154.56,154.51,154.53,101,0
10/31/2019 13:02,154.51,154.53,154.46,154.47,79,0
10/31/2019 13:03,154.46,154.51,154.45,154.46,246,0
10/31/2019 13:04,154.47,154.54,154.44,154.54,104,0
10/31/2019 13:05,154.54,154.59,154.54,154.58,110,0
10/31/2019 13:06,154.58,154.61,154.57,154.6,65,0
10/31/2019 13:07,154.6,154.62,154.58,154.62,93,0
10/31/2019 13:08,154.6,154.66,154.6,154.63,98,0
10/31/2019 13:09,154.62,154.62,154.6,154.61,198,0
10/31/2019 13:10,154.61,154.62,154.57,154.58,169,0
10/31/2019 13:11,154.58,154.64,154.57,154.64,312,0
10/31/2019 13:12,154.63,154.65,154.61,154.65,176,0
10/31/2019 13:13,154.65,154.65,154.62,154.63,87,0
10/31/2019 13:14,154.63,154.67,154.62,154.65,250,0
10/31/2019 13:15,154.65,154.66,154.63,154.64,131,0
10/31/2019 13:16,154.64,154.64,154.59,154.59,214,0
10/31/2019 13:17,154.6,154.65,154.59,154.64,935,0
10/31/2019 13:18,154.64,154.66,154.62,154.64,280,0
10/31/2019 13:19,154.64,154.67,154.64,154.66,362,0
10/31/2019 13:20,154.66,154.67,154.63,154.67,547,0
10/31/2019 13:21,154.67,154.73,154.66,154.71,591,0
10/31/2019 13:22,154.71,154.72,154.69,154.7,269,0
10/31/2019 13:23,154.69,154.69,154.62,154.63,73,0
10/31/2019 13:24,154.62,154.68,154.62,154.68,464,0
10/31/2019 13:25,154.69,154.7,154.65,154.68,435,0
10/31/2019 13:26,154.66,154.71,154.66,154.71,408,0
10/31/2019 13:27,154.72,154.79,154.72,154.76,497,0
10/31/2019 13:28,154.76,154.78,154.74,154.75,51,0
10/31/2019 13:29,154.75,154.78,154.72,154.73,126,0
10/31/2019 13:30,154.72,154.74,154.68,154.74,52,0
10/31/2019 13:31,154.75,154.78,154.72,154.77,550,0
10/31/2019 13:32,154.78,154.85,154.77,154.82,263,0
10/31/2019 13:33,154.81,154.81,154.7,154.71,72,0
10/31/2019 13:34,154.7,154.71,154.67,154.7,74,0
10/31/2019 13:35,154.7,154.76,154.7,154.74,387,0
10/31/2019 13:36,154.73,154.77,154.73,154.74,80,0
10/31/2019 13:37,154.74,154.81,154.74,154.78,357,0
10/31/2019 13:38,154.78,154.79,154.75,154.76,63,0
10/31/2019 13:39,154.73,154.75,154.69,154.69,110,0
10/31/2019 13:40,154.69,154.69,154.6,154.64,257,0
10/31/2019 13:41,154.64,154.66,154.6,154.61,130,0
10/31/2019 13:42,154.61,154.68,154.61,154.67,393,0
10/31/2019 13:43,154.66,154.74,154.66,154.7,176,0
10/31/2019 13:44,154.7,154.74,154.7,154.73,145,0
10/31/2019 13:45,154.73,154.74,154.65,154.66,245,0
10/31/2019 13:46,154.65,154.68,154.62,154.62,61,0
10/31/2019 13:47,154.62,154.66,154.61,154.62,440,0
10/31/2019 13:48,154.63,154.7,154.61,154.7,143,0
10/31/2019 13:49,154.7,154.76,154.7,154.74,507,0
10/31/2019 13:50,154.75,154.77,154.73,154.76,184,0
10/31/2019 13:51,154.77,154.78,154.74,154.78,189,0
10/31/2019 13:52,154.79,154.79,154.74,154.74,116,0
10/31/2019 13:53,154.74,154.79,154.73,154.76,218,0
10/31/2019 13:54,154.76,154.81,154.74,154.81,895,0
10/31/2019 13:55,154.8,154.82,154.79,154.81,281,0
10/31/2019 13:56,154.8,154.81,154.76,154.8,505,0
10/31/2019 13:57,154.8,154.8,154.77,154.78,43,0
10/31/2019 13:58,154.79,154.82,154.76,154.79,158,0
10/31/2019 13:59,154.8,154.83,154.79,154.81,200,0
10/31/2019 14:00,154.81,154.83,154.78,154.8,299,0
10/31/2019 14:01,154.82,154.85,154.8,154.82,183,0
10/31/2019 14:02,154.81,154.83,154.8,154.82,123,0
10/31/2019 14:03,154.82,154.82,154.79,154.81,194,0
10/31/2019 14:04,154.81,154.9,154.81,154.9,473,0
10/31/2019 14:05,154.9,154.93,154.84,154.86,143,0
10/31/2019 14:06,154.86,154.86,154.81,154.86,332,0
10/31/2019 14:07,154.87,154.87,154.82,154.84,405,0
10/31/2019 14:08,154.84,154.88,154.84,154.86,189,0
10/31/2019 14:09,154.85,154.86,154.81,154.83,150,0
10/31/2019 14:10,154.84,154.86,154.83,154.84,347,0
10/31/2019 14:11,154.85,154.9,154.85,154.88,285,0
10/31/2019 14:12,154.87,154.9,154.84,154.9,122,0
10/31/2019 14:13,154.9,154.97,154.87,154.97,648,0
10/31/2019 14:14,154.97,155.03,154.96,155.02,622,0
10/31/2019 14:15,155.02,155.05,154.98,155.03,290,0
10/31/2019 14:16,155.03,155.05,155,155.04,172,0
10/31/2019 14:17,155.04,155.08,155.03,155.05,432,0
10/31/2019 14:18,155.03,155.06,155.02,155.06,505,0
10/31/2019 14:19,155.06,155.06,155.01,155.01,215,0
10/31/2019 14:20,155.02,155.05,155.02,155.04,191,0
10/31/2019 14:21,155.04,155.07,155.03,155.05,411,0
10/31/2019 14:22,155.05,155.05,155.03,155.04,69,0
10/31/2019 14:23,155.03,155.04,154.98,154.98,389,0
10/31/2019 14:24,154.98,155.02,154.97,155.02,86,0
10/31/2019 14:25,155.01,155.03,154.95,154.96,80,0
10/31/2019 14:26,154.96,155.04,154.96,155.03,429,0
10/31/2019 14:27,155.03,155.05,155.02,155.02,273,0
10/31/2019 14:28,155.03,155.04,154.98,154.99,151,0
10/31/2019 14:29,154.98,154.99,154.97,154.97,111,0
10/31/2019 14:30,154.98,155.03,154.96,155.03,196,0
10/31/2019 14:31,155.03,155.08,155.03,155.06,295,0
10/31/2019 14:32,155.07,155.12,155.06,155.1,453,0
10/31/2019 14:33,155.11,155.24,155.11,155.23,803,0
10/31/2019 14:34,155.2,155.25,155.19,155.21,755,0
10/31/2019 14:35,155.2,155.21,155.11,155.11,211,0
10/31/2019 14:36,155.11,155.15,155.08,155.08,215,0
10/31/2019 14:37,155.07,155.1,155.06,155.09,273,0
10/31/2019 14:38,155.09,155.1,155.04,155.07,406,0
10/31/2019 14:39,155.06,155.09,155.05,155.07,224,0
10/31/2019 14:40,155.08,155.13,155.07,155.07,842,0
10/31/2019 14:41,155.07,155.1,155.06,155.08,155,0
10/31/2019 14:42,155.09,155.11,155.08,155.08,139,0
10/31/2019 14:43,155.09,155.1,155.06,155.08,217,0
10/31/2019 14:44,155.08,155.09,155.05,155.06,261,0
10/31/2019 14:45,155.07,155.1,155.05,155.06,718,0
10/31/2019 14:46,155.06,155.11,155.06,155.1,533,0
10/31/2019 14:47,155.09,155.11,155.01,155.02,577,0
10/31/2019 14:48,155.02,155.09,155.02,155.07,650,0
10/31/2019 14:49,155.07,155.15,155.07,155.12,641,0
10/31/2019 14:50,155.11,155.12,154.99,155,981,0
10/31/2019 14:51,155.01,155.03,154.98,155.01,628,0
10/31/2019 14:52,155.01,155.02,154.98,155.01,634,0
10/31/2019 14:53,155.02,155.04,154.97,155.04,1325,0
10/31/2019 14:54,155.04,155.12,155.02,155.12,817,0
10/31/2019 14:55,155.11,155.26,155.05,155.25,2501,0
10/31/2019 14:56,155.25,155.35,155.25,155.31,1890,0
10/31/2019 14:57,155.32,155.38,155.3,155.37,1678,0
10/31/2019 14:58,155.36,155.4,155.35,155.39,2128,0
10/31/2019 14:59,155.4,155.5,155.39,155.42,9934,0
11/1/2019 8:30,156.4,156.41,156.22,156.36,1483,0
11/1/2019 8:31,156.35,156.37,156.15,156.22,1015,0
11/1/2019 8:32,156.22,156.26,156.11,156.11,937,0
11/1/2019 8:33,156.12,156.19,156.05,156.17,471,0
11/1/2019 8:34,156.18,156.38,156.17,156.35,340,0
11/1/2019 8:35,156.35,156.52,156.35,156.49,666,0
11/1/2019 8:36,156.49,156.62,156.48,156.61,502,0
11/1/2019 8:37,156.64,156.68,156.52,156.62,495,0
11/1/2019 8:38,156.62,156.68,156.6,156.63,686,0
11/1/2019 8:39,156.64,156.73,156.62,156.66,253,0
11/1/2019 8:40,156.66,156.72,156.62,156.65,661,0
11/1/2019 8:41,156.63,156.65,156.51,156.55,351,0
11/1/2019 8:42,156.54,156.66,156.5,156.61,207,0
11/1/2019 8:43,156.64,156.73,156.63,156.72,539,0
11/1/2019 8:44,156.73,156.83,156.69,156.8,298,0
11/1/2019 8:45,156.8,156.81,156.73,156.79,279,0
11/1/2019 8:46,156.79,156.82,156.71,156.8,814,0
11/1/2019 8:47,156.79,156.83,156.74,156.78,126,0
11/1/2019 8:48,156.78,156.86,156.78,156.81,671,0
11/1/2019 8:49,156.81,156.94,156.81,156.94,719,0
11/1/2019 8:50,156.93,157.01,156.9,157.01,915,0
11/1/2019 8:51,157,157.03,156.99,157,459,0
11/1/2019 8:52,157.01,157.08,156.99,157,924,0
11/1/2019 8:53,157,157.06,157,157.05,226,0
11/1/2019 8:54,157.05,157.1,157.04,157.09,514,0
11/1/2019 8:55,157.09,157.12,157.03,157.09,307,0
11/1/2019 8:56,157.1,157.12,157.05,157.06,302,0
11/1/2019 8:57,157.05,157.1,157.02,157.05,521,0
11/1/2019 8:58,157.05,157.16,157.05,157.14,461,0
11/1/2019 8:59,157.13,157.2,157.1,157.2,744,0
11/1/2019 9:00,157.17,157.19,156.9,157.19,2235,0
11/1/2019 9:01,157.18,157.29,157.13,157.22,1236,0
11/1/2019 9:02,157.22,157.37,157.22,157.36,796,0
11/1/2019 9:03,157.37,157.47,157.37,157.4,878,0
11/1/2019 9:04,157.4,157.43,157.33,157.33,984,0
11/1/2019 9:05,157.36,157.49,157.29,157.41,555,0
11/1/2019 9:06,157.43,157.5,157.36,157.46,398,0
11/1/2019 9:07,157.45,157.48,157.41,157.42,786,0
11/1/2019 9:08,157.42,157.43,157.35,157.36,488,0
11/1/2019 9:09,157.36,157.37,157.24,157.27,320,0
11/1/2019 9:10,157.27,157.33,157.27,157.28,340,0
11/1/2019 9:11,157.28,157.36,157.27,157.33,577,0
11/1/2019 9:12,157.33,157.35,157.28,157.32,454,0
11/1/2019 9:13,157.32,157.38,157.29,157.38,603,0
11/1/2019 9:14,157.37,157.41,157.33,157.39,562,0
11/1/2019 9:15,157.39,157.43,157.38,157.41,346,0
11/1/2019 9:16,157.39,157.51,157.36,157.5,365,0
11/1/2019 9:17,157.51,157.51,157.43,157.44,294,0
11/1/2019 9:18,157.45,157.47,157.36,157.37,773,0
11/1/2019 9:19,157.38,157.42,157.29,157.3,1043,0
11/1/2019 9:20,157.3,157.37,157.29,157.37,792,0
11/1/2019 9:21,157.37,157.44,157.35,157.39,387,0
11/1/2019 9:22,157.38,157.48,157.38,157.47,497,0
11/1/2019 9:23,157.46,157.52,157.46,157.51,271,0
11/1/2019 9:24,157.51,157.51,157.45,157.49,293,0
11/1/2019 9:25,157.48,157.51,157.48,157.51,292,0
11/1/2019 9:26,157.52,157.56,157.52,157.55,2157,0
11/1/2019 9:27,157.55,157.56,157.42,157.43,623,0
11/1/2019 9:28,157.43,157.49,157.39,157.48,746,0
11/1/2019 9:29,157.48,157.51,157.44,157.47,192,0
11/1/2019 9:30,157.47,157.54,157.47,157.5,312,0
11/1/2019 9:31,157.52,157.55,157.5,157.5,328,0
11/1/2019 9:32,157.51,157.59,157.46,157.59,397,0
11/1/2019 9:33,157.59,157.65,157.57,157.57,597,0
11/1/2019 9:34,157.55,157.63,157.53,157.61,332,0
11/1/2019 9:35,157.61,157.63,157.57,157.57,286,0
11/1/2019 9:36,157.56,157.58,157.51,157.56,525,0
11/1/2019 9:37,157.57,157.59,157.56,157.58,449,0
11/1/2019 9:38,157.58,157.59,157.54,157.59,472,0
11/1/2019 9:39,157.6,157.6,157.56,157.59,338,0
11/1/2019 9:40,157.58,157.63,157.57,157.6,429,0
11/1/2019 9:41,157.61,157.69,157.57,157.69,373,0
11/1/2019 9:42,157.68,157.7,157.65,157.68,581,0
11/1/2019 9:43,157.68,157.75,157.66,157.75,1293,0
11/1/2019 9:44,157.75,157.75,157.7,157.72,1422,0
11/1/2019 9:45,157.72,157.72,157.69,157.7,323,0
11/1/2019 9:46,157.7,157.76,157.7,157.72,309,0
11/1/2019 9:47,157.72,157.76,157.69,157.69,1346,0
11/1/2019 9:48,157.69,157.74,157.65,157.74,175,0
11/1/2019 9:49,157.74,157.76,157.72,157.72,299,0
11/1/2019 9:50,157.71,157.76,157.69,157.74,326,0
11/1/2019 9:51,157.74,157.75,157.7,157.71,159,0
11/1/2019 9:52,157.72,157.72,157.64,157.68,202,0
11/1/2019 9:53,157.67,157.73,157.67,157.73,107,0
11/1/2019 9:54,157.72,157.78,157.7,157.78,402,0
11/1/2019 9:55,157.79,157.81,157.69,157.7,336,0
11/1/2019 9:56,157.69,157.73,157.64,157.71,215,0
11/1/2019 9:57,157.72,157.72,157.64,157.72,114,0
11/1/2019 9:58,157.71,157.73,157.64,157.65,208,0
11/1/2019 9:59,157.65,157.67,157.62,157.67,147,0
11/1/2019 10:00,157.67,157.77,157.66,157.75,151,0
11/1/2019 10:01,157.74,157.77,157.65,157.73,354,0
11/1/2019 10:02,157.73,157.73,157.63,157.7,296,0
11/1/2019 10:03,157.71,157.72,157.67,157.7,328,0
11/1/2019 10:04,157.71,157.73,157.67,157.68,298,0
11/1/2019 10:05,157.68,157.7,157.67,157.68,144,0
11/1/2019 10:06,157.69,157.7,157.64,157.69,159,0
11/1/2019 10:07,157.7,157.72,157.68,157.69,205,0
11/1/2019 10:08,157.69,157.7,157.66,157.68,237,0
11/1/2019 10:09,157.69,157.77,157.67,157.77,137,0
11/1/2019 10:10,157.78,157.8,157.76,157.79,207,0
11/1/2019 10:11,157.79,157.8,157.77,157.8,502,0
11/1/2019 10:12,157.8,157.8,157.71,157.72,111,0
